PRODU_CODE,PRODU_NAME,PRODU_SHORT_NAME,LIG_CODE,LIG_NAME,MID_CODE,MID_NAME,SML_NAME,SML_CODE
8809245763198,"건고추(참고을,건고추,1kg*5입,베트남,상온)개","참고을)건고추,베트남",17,조미료,1702,고추가공,건고추,170201
8809617944538,"견과(해조은,길림,인절미아몬드,120g*10)개",길림)인절미아몬드,07,수산건식,0711,견과,견과,071102
8801068395549,"빵(삼립,바스크치즈케익,냉동,2입,270g)개",삼립)바스크치즈케익,11,베이커리,1101,냉동베이커리,냉동빵,110102
8809524630340,"치즈(풀무원,모짜렐라,420g*14)개",풀)모짜렐라치즈420g,12,유제품,1203,치즈류,일반치즈,120302
8426617013455,서)하리보스타믹스,서)하리보스타믹스,20,과자,2003,수입과자,수입과자,200301
8801045290218,"즉석식(오뚜기,쇠고기무국,500g*18)개",오)쇠고기무국,18,조리가공,1802,대용식,즉석국,180203
8809001980289,"백미(참좋은,쌀,바람빛,신동진,10Kg,국내산)개",바람빛신동진쌀,05,양곡,0501,미곡류,국산쌀,050101
8809290723611,"뉴잎 웰빙타원접시 12""",뉴잎 웰빙타원접시 12,24,주방잡화,2401,용기류,용기소품,240105
8807430088569,"농산캔(화풍,마티,물밤,2.95kg*6)개",화풍)마티물2.95kg,18,조리가공,1803,농산통조림,채소류,180303
8809057681109,크린)고무장갑(초미니,크린)고무장갑(초미니,24,주방잡화,2403,일회용품,"위생백,장갑",240306
8802896004191,"옛날과자(서광,월드컵어포,매운맛,24g)개",월드컵어포매운맛,20,과자,2004,옛날과자,옛날과자,200401
8809153040923,"냉동과일(대정,웰프레쉬,냉동딸기,1kg*10,중국산,냉동)개",웰프레쉬)딸기,10,냉동식품,1004,농산냉동,냉동과일,100401
8801045052502,"스프(오뚜기,크림,1kg*10)개",오뚜기)크림스프1kg,18,조리가공,1802,대용식,스프,180202
8809009750143,"건노가리(해조은,대구,5줄140급,200마리,600g)개",대구노가리5줄,07,수산건식,0701,건어&냉동건어,노가리,070101
8801155710712,동)까놀라유버터200g,동)까놀라유버터200g,12,유제품,1201,버터류,버터류,120102
8809476920810,"전기용품(선우,초절정등기구,FPL,36W,4등용)개",초절정등기구FL36W4등,25,생활잡화,2505,전기용품,형광등,250504
8801052431031,"식초(청정원,현미,500ml*24)개",청정원)현미식초500ml,17,조미료,1705,액상조미료,식초,170502
8809292869690,미니골드샥구4호(신),미니골드샥구(신),24,주방잡화,2401,용기류,용기소품,240105
8801005266222,"소금(샘표,소금요정,꽃,500g*30)개",샘표)꽃소금500g,17,조미료,1701,감미료,소금,170103
8809495840533,"젓갈(오천,단지,북새우,2Kg*6,국내산,냉장)개",오천)단지북새우젓2kg,09,일배,0907,수산가공,젓갈류,090704
8809531342557,"잡화(미향,팝콘바구니,꽃,소)개",팝콘바구니꽃소,24,주방잡화,2402,조리용품,주방소품,240204
8809500978183,"계절용품(심쿵,붙이는핫팩,50g)개",심쿵핫팩,25,생활잡화,2509,잡화,잡화소품,250903
8801007820545,"두부(씨제이,행복한콩,두루두루두부,800g*5,냉장)개",씨)두루두루두부800g,09,일배,0904,두부류,두부,090402
8801207158356,"유산균(파스퇴르,장액티브,요구르트,145ml*8,냉장)개",파스퇴르)장액티브요구르트,12,유제품,1204,유음료,유산균,120403
8801114149638,"김치(풀무원,톡톡총각,1.4kg*4,냉장)개",풀)톡톡총각김치1.4kg,09,일배,0901,김치,국산김치,090101
8809251333859,"치킨(마니커,바사삭,프라이드치킨,700g*12,냉동)개",마니커)바사삭프라이드치킨,10,냉동식품,1009,양념육,계육양념육,100901
2100000743292,"완숙토마토(3kg,소분,국산)","완숙토마토(3kg,소분,국산)",01,청과,0108,토마토,완숙토마토,010801
8805660129748,"골뱅이(삼포,큰구슬,140g*48)개",삼포)큰구슬골뱅이140g,18,조리가공,1804,수산통조림,골뱅이,180402
4902430819077,"마감세제(피앤지,다우니,퍼퓸,미스티크,1.6L)개",피)다우니퍼퓸미스티크,22,세제,2201,세탁세제,마감세제,220102
0400091155007,"관급봉투(5L,1장)개",07관급봉투5L*1장,25,생활잡화,2501,청소용품,관급봉투,250101
8801045294018,"간편식(오뚜기,3분,김치참치,덮밥,150g*24)개",오뚜기)3분김치참치덮밥150g,18,조리가공,1802,대용식,즉석밥,180204
8801043005425,"음료(농심,웰치소다,청포도,355ml*6)개",웰치소다청포도,13,음료,1305,음료기획,음료기획중규격,130503
8801075014532,"참치(사조,안심,살코기,85g*48)개",사조안심살코기참치85,18,조리가공,1804,수산통조림,참치,180406
4902430622714,페)차량아쿠아본체7ml,페)차량아쿠아본체7ml,22,세제,2204,"방향,방취제",방향제,220402
0000088018737,"담배(아이코스,히츠,그린징,상큼시원한맛)개",히츠그린징상큼시원한맛,16,담배,1601,담배,담배,160101
207968,"수입돈육(삼겹,덩어리,냉동,오스트리아산) 100g",수입삼겹,03,축산,0306,수입돈육,삼겹,030603
8802304710027,"국수(해표,부드럽고쫄깃한,소면,900g*15)개",해표)국수소면900g,19,면,1901,국수,"소면,중면",190102
8801069175652,"유음료(남양,프렌치카페비엔나모카,200ml)개",남)프렌치비엔나모카200,12,유제품,1204,유음료,유음료,120404
8716605001152,"치즈(위앤코리아,고다미니,(20g*5)*25,냉장)개",위앤)고다미니,12,유제품,1203,치즈류,수입치즈,120301
8809290727886,"볼(세영, 스텐믹싱볼, 13호)EA",세영스텐믹싱볼13호,24,주방잡화,2402,조리용품,주방소품,240204
8801066058507,"만두(대림,0.6김치만두,350g*2*10,냉동)개",대림)0.6김치만두,10,냉동식품,1006,만두류,만두,100603
8809202932278,"소스(맘스맘,깐풍칠리,소스,2kg*5,냉장)개",맘스맘)깐풍칠리소스,09,일배,0910,소스류,드레싱,091001
8809598390515,"봉투(옵션팩,짱짱김장봉투,특대형,2매,73*105)개",짱짱김장봉투특대형,24,주방잡화,2403,일회용품,봉투류,240302
8803772000016,"두유(삼육,깨맛죽12입,238ml*12)개",삼육)깨맛죽12입,12,유제품,1204,유음료,두유,120401
8806403226465,"바디워시(태평양,해피바스,네츄럴,900ml*8)개",해피바스바디네츄럴,21,H&BC,2103,바디케어,"바디워시,로션",210302
8801163673122,"간장(부천몽고,국,13L)개",부천몽고간장,17,조미료,1707,장류,간장,170701
8809160225047,"육수(청우,해물맛진국,1kg*12)개",청우)해물육수진국,17,조미료,1712,한식재료,육수/엑기스,171204
207947,"수입우육(앞다리,부채살,샤브,냉동) 100g",부채살 샤브샤브,03,축산,0305,수입우육,앞다리,030502
8801007039459,"밀가루(백설,박력,1kg*10)개",제당)박력밀가루1kg,18,조리가공,1801,분말가공,밀가루,180102
8802039031039,"미취급 생면(면사랑,생우동사리,200g,냉장)개",면사랑)생사리면,09,일배,0906,면류,생면,090603
8801075016536,"수산캔(사조해표,참치,살코기,안심따개,(135g*4)*16,상온)개",사조)살코기참치4입기획,18,조리가공,1804,수산통조림,참치,180406
8801121107935,"유음료(매일,바리스타스모키,250ml)개",매)바리스타스모키250,12,유제품,1204,유음료,유음료,120404
8801094747800,"과즙음료(코카콜라,홈스타일,청포도,300ml,PET)개",코)홈스타일청포도,13,음료,1303,스포츠음료,스포츠음료소,130302
8801047151531,"과일캔(동원,황금복숭아,황도,820g*12,그리스산)개",동원)황금복숭아820g,18,조리가공,1803,농산통조림,과일류,180301
4549660008583,서)도라에몽스틱캔디,서)도라에몽스틱캔디,20,과자,2003,수입과자,수입과자,200301
2100000626199,"쑥갓(소분,330g/특/봉/국산)",쑥갓(소분/특/봉/국산),02,야채,0205,나물류,쑥갓,020517
8801052749693,"고기양념(쉐프원,고추장,불고기,2kg*5,냉장)개",쉐프원고추장불고기,17,조미료,1712,한식재료,고기양념,171201
8850309213784,"수입과자(서광,엑스오,캔디,커피,태국,105g)개",엑스오커피캔디105g,20,과자,2003,수입과자,수입과자,200301
8801602168042,"원두(부엔카페,브라질세하도75%,500g*10)개",원두)부엔카페500g,14,커피/차류,1407,커피,원두커피,140703
8809245764126,"고추가루(생활가득,고추가루,장용,보통,2.5kg*8입,상온,중국)개","생활가득)고추가루,장용,2.5kg",17,조미료,1702,고추가공,고추가루,170202
8809990313624,"마스크(맵,MB,덴탈,블랙,올바른마스크,50매,국내산)개",올바른마스크블랙50매,25,생활잡화,2510,의료용품,의료용품,251001
8809353909167,"수산가공(설래담,낙지연포탕,600g*12,냉동)개",고래미)설래담 낙지연포탕,10,냉동식품,1008,수산가공,수산,100804
8809029033196,"어묵(삼진식품,야채네모,240g*20,냉장)개",삼진)야채네모240g,09,일배,0907,수산가공,어묵,090702
2100000579730,수입양파15kg,수입양파15kg,02,야채,0210,"향신,양념류",수입양파,021013
8801043036962,"B)라면(농심,사리면,110g*5*8팩)박스",농심)사리면,19,면,1905,라면,일반박스,190503
8809177885753,"일반차(베티나르디,캐모마일,홍차,1g*30)개",베티)캐모마일허브티30T,14,커피/차류,1401,대용차,홍차,140104
8801753100311,"두유(연세,검은콩고칼슘,200ml*24)개",연)검은콩고칼슘200*24,12,유제품,1204,유음료,두유,120401
8809009748683,"건어채류(해조은,양태구이채,1kg,베트남)개",해조은)양태구이채,07,수산건식,0703,건어채,기타,070301
201196,"청양고추(할인) 	 	 	 	","청양고추 할인 	",02,야채,0208,고추류,청양고추,020802
8809221220028,맑)아카시아꿀1kg,맑)아카시아꿀1kg,14,커피/차류,1403,꿀,꿀,140301
8801047154198,"과일캔(돌,후르츠,836g*12,필리핀산)개",돌트로피칼후르츠칵테,18,조리가공,1803,농산통조림,채소류,180303
8809141378069,"쟁반(니드코,스퀘어쟁반,골드로즈,대)개",스퀘어쟁반골드로즈,24,주방잡화,2401,용기류,용기소품,240105
8809167113606,황태포1미,황태포1미,07,수산건식,0702,건어포,황태포,070205
8801047305002,"만두(동원,개성,왕,1.82kg*4,냉동)개",동원)개성왕만두1.82kg,10,냉동식품,1006,만두류,만두,100603
8809381175916,5p케이블,5p케이블,25,생활잡화,2506,가전,가전,250601
8809004770344,홈키파마이키파젤타입80g,홈키파마이키파젤타입,22,세제,2204,"방향,방취제","방충,살충제",220401
8809531342106,"주방용품(미향,사각,스테이크,하,소)개",미향사각스테이크하(소),24,주방잡화,2402,조리용품,조리도구,240203
8809113580278,"수입과자(서광,추억의달고나,750g*8)개",추억의달고나750g,20,과자,2004,옛날과자,옛날과자,200401
8936062104863,"캔디(아시아,께오메승껌참깨엿,400g*50)개",아시아)께오메승껌참깨엿,20,과자,2006,"캔디,껌,초콜릿",캔디,200603
8809058397146,"계란(지경,방사유정란,15구,냉장)개",지경)방사유정란(15구),04,계란,0401,대란,대란기타,040103
8802998042589,"팬(남양,사각전기잔치팬,6300)개",사각전기잔치팬,24,주방잡화,2402,조리용품,"후라이팬,불판",240206
8809253230378,쌀뻥튀기,쌀뻥튀기,20,과자,2004,옛날과자,옛날과자,200401
8801045570419,"★컵라면(오뚜기,참깨,110g*12)개",오뚜기)참깨용기면110g,19,면,1905,라면,큰컵,190506
8801166234115,"생리대(좋은느낌,좋은순면,슬날대,12p)개",좋)좋은순면슬날대12p,23,제지류,2303,위생용품,생리대,230302
8809033999877,영업용도마600,영업용도마600,24,주방잡화,2402,조리용품,주방소품,240204
8809027930114,대영투명테이프40,대영투명테이프40,25,생활잡화,2504,DIY용품,테이프,250406
8809207637024,"종이호일(인터라인,쉐프종이호일,30cm*20m*40)개",쉐프종이호일,24,주방잡화,2403,일회용품,"랩,호일",240301
8803614884156,싹지움)물걸레용패드,싹지움)물걸레용패드,24,주방잡화,2402,조리용품,"솥,냄비",240202
9008700108393,"수입음료(한국쥬맥스,라우치,해피데이,핑크자몽,1L*12,상온)개",라우치해피데이핑크자몽,13,음료,1301,과일음료,과즙소규격,130102
2100000741908,"꽃게(오케이,암,4단,45-50미,국산,10kg,냉동)개",오)국산꽃게45-50미,08,수산냉동,0805,갑각류,원물꽃게,080504
8695504164345,서)피오렐라밀크초콜릿,서)피오렐라밀크초콜릿,20,과자,2003,수입과자,수입과자,200301
0000088020785,메비우스LSS윈드블루,메비우스LSS윈드블루,16,담배,1601,담배,담배,160101
8801005400817,"수산캔(샘표,꽁치,400g*24)개",샘표)꽁치400g,18,조리가공,1804,수산통조림,꽁치,180403
0619659000424,"가전(케이티게임박스,USB,8G)개",USB 8G,25,생활잡화,2506,가전,가전,250601
8801252200130,나무젓가락위생저(30P),나무젓가락위생저(30P,24,주방잡화,2403,일회용품,일회용식기,240308
8801047183013,"농산캔(동원,조이락,피클,슬,3kg*6)개",동원)조이락오이피클3kg,18,조리가공,1803,농산통조림,채소류,180303
8801118255663,바)델몬트복숭아바,바)델몬트복숭아바,10,냉동식품,1012,아이스크림,바,101203
8801055750436,"음료원액(네슬레,레몬라임농축액,1L*6입)개",네)레몬라임농축액,14,커피/차류,1406,음료.차류,음료원액,140602
8801056098834,"음료(롯데,핫식스,킹,파워,355ml*34입,상온)개",롯데)핫식스더킹파워,13,음료,1302,탄산음료,탄산소규격,130202
8801019309830,해)글리코포키패밀리,해)글리코포키패밀리,20,과자,2001,스낵류,스낵,200101
8808024022211,"커피(쟈뎅,아메리카노블랙콜롬비아수프리모,1g*100p*6)개",쟈뎅)아메리카노수프리모100p,14,커피/차류,1407,커피,레귤러커피,140701
8809535360755,"가전(케이티게임박스,LG무선마우스)개",LG무선마우스,25,생활잡화,2506,가전,가전,250601
8801166232296,"생리대(유한,좋은느낌,유기농순면,린넨블렌딩울날롱,27매*36)개",유한)유기농순면린넨블렌딩울날롱27매,23,제지류,2303,위생용품,생리대,230302
2100000689996,"30%할인(프레시지,트러플크림파스타,488g,냉장)개",30%)트러플크림파스타,09,일배,0911,조리식품,밀키트,091101
8809597405098,국산 다진생강(900g/특/팩/국내산),국산 다진생강(900g/특/팩/국내산,02,야채,0210,"향신,양념류","생강,청각",021004
8809090818159,"소시지(미트벨리,청양소시지,1kg*10,냉동)개",미트)청양소시지,10,냉동식품,1010,축산가공,소시지,101001
8801155418212,"유음료(동원,쿨피스파인애플,930ml)개",동)쿨피스파인애플930,12,유제품,1204,유음료,유음료,120404
8801114305744,풀)순쌀 떡볶이480g,풀)순쌀 떡볶이480g,09,일배,0905,떡류,떡볶이떡,090503
201126,"수입양상추(중국산,1통)","수입양상추(중국산,1통)",02,야채,0206,양채류,양상추,020601
8801045083100,"간편식(오뚜기,야채죽,85g*40)개",오뚜기)야채죽85g,18,조리가공,1802,대용식,즉석죽,180205
8809157131047,"떡볶이떡(오성,금세기,2kg*6,수입,냉장)개",금세기)떡볶이떡2kg,09,일배,0905,떡류,떡볶이떡,090503
6946059200883,"대)화초유(화풍,화초유,화자오기름,400ml*12입,상온)개","화풍)화초유,화자오기름",17,조미료,1708,유지류,기타유,170802
8801051092578,"샴푸(엘지,ES,마스터블랜드,펩타이드,샴푸,770ml*9)개",엘)마스터블랜드펩타이드샴푸,21,H&BC,2102,헤어케어,샴푸,210202
8801068390445,"호빵(삼립,단팥&야채,호빵,12입)개",삼립)단팥&야채호빵 12개입,11,베이커리,1102,상온베이커리,호빵,110202
8801066301252,"어묵(대림,범벅이,볼,400g*15,냉장)개",대림)범범이볼어묵,09,일배,0907,수산가공,어묵,090702
8801045332123,"잼(오뚜기,포도,300g*15)개",오)포도쨈300,14,커피/차류,1404,잼류,딸기잼,140401
8809385510102,"미취급/피홍합(태일,500g*10,냉동,국내산)개",경해)피홍합,08,수산냉동,0804,어패류,홍합,080403
8809395340218,추억의달고나(스틱),추억의달고나(스틱),20,과자,2004,옛날과자,옛날과자,200401
8809160221087,"향신료(청우,바질,분말,300g*12)개",청우바질분말,17,조미료,1706,향신료,기타,170602
8801056543013,"양주(스카치블루,인터네셔널,12년,450ml)개",스카치블루인터네셔널12년,15,주류,1503,"양주,와인",양주,150303
8801252310129,우산크린랩우산/나염3단,우산크린랩우산/나염3,25,생활잡화,2509,잡화,잡화소품,250903
8809017615380,"엑기스(모노,오뎅다시25배,1.84L*6,상온)개","모노)오뎅다시25배,1.84L,상온",17,조미료,1714,일식재료,육수/엑기스,171403
8801604260843,"건전지(코스트코,듀라셀,AA,건전지,40입)개",듀라셀AA건전지40입,25,생활잡화,2505,전기용품,건전지,250501
8806016181922,"건강음료(부채표,쌍화원,100ml*10)박스",부채표)쌍화원,13,음료,1308,차류,건강음료,130801
8801062885756,"캔디(롯데제과,롤리팝,블루밍로즈,210g*8)개",롯데제과)롤리팝블루밍로즈,20,과자,2006,"캔디,껌,초콜릿",캔디,200603
8809725110177,"떡볶이(프레시지,미미네,어묵많이떡볶이,570g*20,냉동)개",미미네)어묵많이떡볶이,10,냉동식품,1005,떡류,냉동떡류,100501
8809009748829,"건미역(해조은,500g,국산)개",건미역500g,07,수산건식,0708,미역,건미역,070802
8809009749536,"조미김(해조은,국산,조미관김,200매내외*6)개",조미김(관김),07,수산건식,0707,김,조미김,070703
8809208881020,서광)먹어봐야백마리,서광)먹어봐야백마리,20,과자,2004,옛날과자,옛날과자,200401
206593,가리비,가리비,06,선어,0605,패류,기타,060501
8809009520173,서광)왕라면스낵,서광)왕라면스낵,20,과자,2004,옛날과자,옛날과자,200401
2100000631995,"모듬채소(소분,330g/특/봉/국산)",모듬채소(소분/특/봉/국산),02,야채,0204,쌈채류,모듬채소,020417
0619659142032,"가전(케이티게임박스,OTG,메모리,16G)개",OTG메모리16G,25,생활잡화,2506,가전,가전,250601
8801104172042,"아이스크림(한누리,끌레도르,에스프레소바,90ml,냉동)개",에스프레소바끌레도르,10,냉동식품,1012,아이스크림,바,101203
8801052751139,"소스(쉐프원,딸기,드레싱,FS,2kg*5,냉장)개",쉐프원)딸기드레싱FS,09,일배,0910,소스류,드레싱,091001
8809249750989,"일회용기(지제이,은박도시락,65*170*140*10매)개",은박도시락65*170*140,24,주방잡화,2403,일회용품,일회용식기,240308
8809495840441,"젓갈(윤푸드,새우젓,5Kg*4,냉장,중국산)개",중국산새우젓,09,일배,0907,수산가공,젓갈류,090704
8806006508869,"락스(유한,후레쉬,2L)개",유한락스후레쉬2L,22,세제,2202,주거세제,락스,220202
8801252703198,"위생백(유즈웰,30*45*300매,대)개",유즈웰위생백(대),24,주방잡화,2403,일회용품,"위생백,장갑",240306
8809519221256,"팬(부광,D,닭튀김,대)개",닭튀김,24,주방잡화,2402,조리용품,"후라이팬,불판",240206
8801047316121,"완자(동원,표고고기,425g*2*10,냉동)개",동원)표고고기완자,10,냉동식품,1002,간편조리,동그랑땡,100204
8804982352681,"주방잡화(대흥,스텐봉뜰채,A,B형,2호)개",스텐봉뜰채(A.B),24,주방잡화,2402,조리용품,주방소품,240204
8809009749697,해씨쵸코볼,해씨쵸코볼,20,과자,2004,옛날과자,옛날과자,200401
2100000647163,"음식물칩(칩,120L,1개)개",음식물칩120L,25,생활잡화,2501,청소용품,음식물스티커,250102
8801052057705,"미취급 양념(대상,요리한수,된장찌개,시원한맛,500g*12,냉장)개",청정원)된장찌개양념(시원한맛),09,일배,0902,농산가공,양념류,090202
9066085411538,"수입치즈(와인앤푸드,해피카우,크림포션,140g,냉장)개",와)해피카우크림포션140g,12,유제품,1203,치즈류,수입치즈,120301
8690997183804,"수입과자(서광,크래쉬믹스,4가지맛,1kg*8)개",서광)크래쉬믹스(4가지맛),20,과자,2003,수입과자,수입과자,200301
8809592640517,"아이스크림(에너지쿨,200ml,냉동)개",에너지쿨,10,냉동식품,1012,아이스크림,기타,101201
8809146316042,"묶)새우튀김(사세,브레드2,30g*10미*20,베트남산,냉동)개",사세)빵가루새우,10,냉동식품,1002,간편조리,튀김류,100206
8801045050379,"즉석식(오뚜기,크루통,컵스프,클램차우더,72g*16)개",오)클램차우더컵스프,18,조리가공,1802,대용식,스프,180202
8801068099560,"버거(삼립,닭달,냉장)",삼립)닭달버거,11,베이커리,1103,베이커리,수수료,110301
8809031234314,"밀폐용기(황토,누름이,10.5L)개",황토누름이,24,주방잡화,2401,용기류,밀폐용기,240103
8801119836809,"★맥주(하이트,피쳐,1.6L)개",하이트피쳐1.6L,15,주류,1501,맥주,맥주,150101
8801042576070,"바디케어(태평양,해피바스,카모마일에센스,스무드,바디로션,450ml)개",카모마일스무드바디로션,21,H&BC,2103,바디케어,"바디워시,로션",210302
8809167118892,"견과(해청,볶음알땅콩,통,300g)개",해)볶음알땅콩(통),07,수산건식,0711,견과,견과,071102
8809294010335,"과일캔(펭귄,깐포도,400g*24)개",펭귄)깐포도400g,18,조리가공,1803,농산통조림,과일류,180301
8803420409079,"과일캔(델몬트,후르츠,850g*24)개",델몬트후르츠칵테일,18,조리가공,1803,농산통조림,과일류,180301
8801104220125,빙)참맛초코200,빙)참맛초코200,12,유제품,1204,유음료,유음료,120404
8809059909744,스프링노트중3호,스프링노트중3호,25,생활잡화,2509,잡화,"문구,팬시",250901
8801062016389,"푸딩(롯데,젤리셔스,곤약젤리,수박바맛,130g)개",곤약젤리수박바맛130g,20,과자,2008,디저트,푸딩,200801
8801068376555,"냉동빵(삼립,아이스초코모찌롤,120g,냉동)개",삼립)아이스초코모찌롤,11,베이커리,1101,냉동베이커리,냉동빵,110102
8809033993349,대형양푼23,대형양푼23,24,주방잡화,2401,용기류,용기소품,240105
4001642264221,"치즈(위앤,보코치니 치즈볼,1kg*10)개",위)보코치니 치즈볼,12,유제품,1203,치즈류,수입치즈,120301
8809558840180,"밀키트(프레시지,돼지고기짜글이,415g,냉장)개",프레시지)돼지고기짜글이,09,일배,0911,조리식품,밀키트,091101
8801019610189,"스낵(해태,자가비대파&로메스코소스,90g*12)개",해태)자가비대파&로메스코소스,20,과자,2001,스낵류,스낵,200101
8801045290249,"간편식(오뚜기,우렁된장국,500g*18)개",오뚜기)우렁된장국500g,18,조리가공,1802,대용식,즉석국,180203
5410316671118,"보드카(미국,스미노프,레드,병행,750ml)개)",스미노프 레드,15,주류,1503,"양주,와인",리큐르,150301
8803614885016,싹지움사각변기솔,싹지움사각변기솔,24,주방잡화,2402,조리용품,"솥,냄비",240202
8801051060720,"치약(엘지,죽염,시린고,120g*3입)개",엘)죽염시린고치약,21,H&BC,2101,구강,치약,210103
8801166230896,"위생용품(유한,좋은느낌,코튼플라워,울날대,16p)개",좋)코튼플라워울날대,23,제지류,2303,위생용품,생리대,230302
8801549100112,말표구두약(검),말표구두약(검),25,생활잡화,2509,잡화,잡화소품,250903
8801047251330,"프리믹스(동원,양반,바삭,부침가루,1kg*10)개",동원양반바삭부침가루,18,조리가공,1801,분말가공,튀김가루,180106
8809146751126,"춘장(영화식품,중찬명가,볶음춘장,10kg)개",중찬명가볶음춘장10kg,17,조미료,1707,장류,춘장,170706
8809360902458,"치즈(킹스코,모짜렐라100,1kg,냉장)개",킹)모짜렐라,12,유제품,1203,치즈류,피자치즈,120303
8888003190506,"춘권피(제일가,7.5인치,19cm*50장,550g*20,싱가포르산,냉동)개",싱가폴춘권피7.5인치,10,냉동식품,1006,만두류,또띠아,100602
8808086002428,"국자(동일키친,올스텐국자,소소)개",올스텐국자,24,주방잡화,2402,조리용품,조리도구,240203
8801047857600,"즉석밥(쎈쿡,건강한혼합곡밥,2+1,동원,210g*3)개",동원)혼합곡밥2+1,18,조리가공,1802,대용식,즉석밥,180204
8809290726704,27종합밥통특소-1호,27종합밥통특소-1호,24,주방잡화,2402,조리용품,"솥,냄비",240202
2100000631698,"아보카도(1개,수입산)","아보카도(1개,수입산)",01,청과,0115,수입과일,아보카도,011519
2100000649921,"수박(9kg이상,통,국산)","수박(9kg이상,통,국산)",01,청과,0104,수박,노지수박(통),010405
8805983234020,77꼬리빗,77꼬리빗,25,생활잡화,2509,잡화,잡화소품,250903
8809069305345,돌)후룻바틀황도,돌)후룻바틀황도,01,청과,0115,수입과일,돌(가공품),011525
203263,수산,수산,06,선어,0603,선어,기타,060303
8801123726585,"만두(롯데푸드,의성마늘,고기왕교자,770g*8,냉동)개",롯데)의성마늘고기왕교자,10,냉동식품,1006,만두류,만두,100603
8801121102459,"유음료(매일,바나나는원래하얗다,240ml)개",매)바나나는원래하얗다,12,유제품,1204,유음료,유음료,120404
8801052993362,"고기양념(청정원,돼지갈비,840g*12)개",청정원)돼지갈비양념장840g,17,조미료,1712,한식재료,고기양념,171201
8804129001038,"프리믹스(뚜레반,도토리묵,분말,400g*20)개",뚜레반)도토리묵가루400g,18,조리가공,1801,분말가공,기타첨가물,180101
8801119264404,"미취급/맥주(맥스,캔,355ml)개",맥스캔355ml,15,주류,1501,맥주,맥주,150101
201146,"미)취청오이(벌크,봉,개)","취청오이(벌크,봉,개)",02,야채,0207,과채류,취청오이,020701
8809115166418,마시마로금첨가치솔4p,마시마로금첨가치솔4p,25,생활잡화,2509,잡화,수수료,250902
201201,"미)꽈리고추(벌크,봉,g)","꽈리고추(벌크,봉,g)",02,야채,0208,고추류,꽈리고추,020803
206531,참돔,참돔,06,선어,0607,활어,돔,060704
8808024021498,"커피(자뎅,모카자바,분쇄,227g*15)개",자뎅모카자바분쇄227,14,커피/차류,1407,커피,레귤러커피,140701
8801105911060,"탄산음료(해태,써니텐,파인,500ml)개",해)써니텐파인,13,음료,1302,탄산음료,탄산중규격,130203
8801270000682,서광)석류캔디,서광)석류캔디,20,과자,2004,옛날과자,옛날과자,200401
8801633203101,"소시지(소디프,스마트,후랑크,1kg*10,냉장)개",소디프)스마트후랑크,09,일배,0908,축육가공,소시지,090803
2100000627738,"청사과(소분,8입,봉지,국산)","청사과(소분,8입,봉지,국산)",01,청과,0101,사과,아오리사과(box),010103
8809406954311,"초콜릿(서광,물망초바구니,276g)개",물망초바구니,20,과자,2006,"캔디,껌,초콜릿",초콜릿,200602
8801114131022,"만두(풀무원,기획,정선5일장,메밀지짐,400g*2*10,냉동)개",풀무원)정선5일장메밀지짐만두,10,냉동식품,1006,만두류,만두,100603
8804073168146,"새알(성지,찹쌀,1Kg,냉동)개",성지)찹쌀새알,10,냉동식품,1005,떡류,냉동떡류,100501
8809135862178,"고추가루(청화,중국산,1kg*20)개",청화)중국산고추가루1kg,17,조미료,1702,고추가공,고추가루,170202
8801047168041,"간편식(동원,양반,덮밥,고추참치,320g*12)개",동원양반고추참치덮밥,18,조리가공,1802,대용식,즉석밥,180204
8803139020138,킹스판샤워타올,킹스판샤워타올,25,생활잡화,2502,욕실용품,"타올,매트류",250204
8809027513515,요술행주5P,요술행주5P,24,주방잡화,2402,조리용품,"솥,냄비",240202
200518,블루베리(팩),블루베리(팩),01,청과,0114,기타과일,블루베리,011413
8809449221029,"대)새우(다이아,41-50,2Kg*6,에콰도르,냉동)개",다이아)에콰새우41-50,08,수산냉동,0806,새우류,원물새우,080602
8809148121125,"툴스벤찌8""","툴스벤찌8""",25,생활잡화,2504,DIY용품,공구,250402
8801062012152,나뚜루리치더블치즈파인트,나뚜루리치더블치즈파인트,10,냉동식품,1012,아이스크림,기타,101201
8809071465297,D건조망-신대,D건조망-신대,24,주방잡화,2402,조리용품,"솥,냄비",240202
8809013406654,"소시지(존쿡,프랑크푸르티,240g*10,냉장)개",존쿡)프랑크푸르티소시지,09,일배,0908,축육가공,소시지,090803
2100000731787,"프리미엄혼합세트1호( 사과,배,샤인머스켓)","프리미엄혼합세트1호( 사과,배,샤인머",01,청과,0101,사과,"사과세트(5kg,10과,box)",010107
8809290720764,접시저울2kg,접시저울,24,주방잡화,2402,조리용품,주방소품,240204
8803993713808,"묶)치즈(엘로이,크림치즈,포션,(28g*20)*10)개",동서)엘로이크림치즈포션,12,유제품,1203,치즈류,수입치즈,120301
8801069173597,"우유(남양,맛있는우유GT,500ml)개",남)맛있는우유GT500,12,유제품,1204,유음료,우유,120402
8809009748102,햇조림멸치(케이스),햇조림멸치(케이스),07,수산건식,0704,멸치,볶음멸치,070402
8809123942233,"대)★천사채(재원식품,소,1Kg*10,)개",재원)천사채(소)1Kg,09,일배,0907,수산가공,천사채,090705
